SWBM_id	subws_ID	SWBM_LU	SWBM_IRR	MF_Area_m2	WATERSOURC	WHC	Initial_fill_fraction	max_infil_rate	runoff_ISEG	WL_2_CP_Yr	ILR_Flag
1012	1	4	555	1222.811201	999	0.0312237526396	0	1.940695288	3	0	FALSE
1013	1	4	555	5972.214059	999	0	0	2.4192	3	0	FALSE
1014	3	4	555	787799.8849	999	0.0380314193601	0	0	3	0	FALSE
1015	1	4	555	1805437.079	999	0.0803798828215	0	0	3	0	FALSE
1016	1	4	555	891.1033278	999	0.0802562747139	0	0.700510301	3	0	FALSE
1017	1	4	555	583.1204899	999	0	0	0	3	0	FALSE
1018	1	4	555	1246.022703	999	0.082021	0	1.1016	3	0	FALSE
1019	1	4	555	4556.108402	999	0.082021	0	1.1016	3	0	FALSE
1020	3	4	555	206782.9253	999	0.0574481186362	0	9.653663711	3	0	FALSE
1021	3	4	555	7717.891055	999	0.113249445061	0	0.400399507	19	0	FALSE
1022	3	4	555	1758.932755	999	0.164042	0	0.364608	3	0	FALSE
1023	3	4	555	16129.50117	999	0.1111255416138	0	0	3	0	FALSE
1024	1	4	555	171.6095452	999	0.1059266938424	0	0.372407011	3	0	FALSE
1025	1	4	555	43468.06603	999	0.1138924339267	0	0	3	0	FALSE
1026	1	4	555	357.6955628	999	0.1148294	0	0.364608	3	0	FALSE
1027	1	4	555	3267.905151	999	0.1300839723385	0	0.365505117	19	0	FALSE
1028	1	4	555	177.4484484	999	0.1148294	0	0.364608	19	0	FALSE
1029	2	4	555	22619.4933	999	0.0816890421482	0	1.640191824	3	0	FALSE
1030	3	4	555	81183.87988	999	0.0661880106482	0	0	3	0	FALSE
1031	1	4	555	182469.8485	999	0.0571040192158	0	0	19	0	FALSE
1032	2	4	555	842925.0276	999	0.0611947805015	0	0	3	0	FALSE
1033	1	4	555	128086.6403	999	0.0892151308076	0	0	3	0	FALSE
1034	1	4	555	9005.350688	999	0.1054430160054	0	0.652679153	3	0	FALSE
1035	1	4	555	1021.930418	999	0.1069111672991	0	0.18057132	3	0	FALSE
1036	1	4	555	12094.97223	999	0.0647615506288	0	0	3	0	FALSE
1037	2	4	555	30771.90776	999	0.0812684236964	0	0.84785588	3	0	FALSE
1038	3	4	555	61327.36262	999	0.0880329900218	0	0	3	0	FALSE
1039	3	4	555	12755.35469	999	0.0821381464933	0	0	3	0	FALSE
1040	1	4	555	51463.2827	999	0.0864360452528	0	0	3	0	FALSE
1041	1	4	555	2228.385382	999	0.1091318670093	0	0.367600607	3	0	FALSE
1042	2	4	555	65227.13589	999	0.0763651426996	0	0.766927659	3	0	FALSE
1043	3	4	555	8951.244169	999	0.07850362702	0	2.319564048	3	0	FALSE
1044	1	4	555	2415.109855	999	0.0902231	0	0.379296	3	0	FALSE
1045	1	4	555	3519.158752	999	0.0820348271002	0	1.098575789	3	0	FALSE
1046	1	4	555	3381.583684	999	0.0844106916775	0	1.019731881	3	0	FALSE
1047	3	4	555	6854.326478	999	0.082021	0	0.616896	3	0	FALSE
1048	3	4	555	36704.90384	999	0.164042	0	0.33423604	3	0	FALSE
1049	1	4	555	2504.361523	999	0.0522966584976	0	0	3	0	FALSE
1050	1	4	555	8512.70247	999	0	0	0	3	0	FALSE
1051	1	4	555	1280.225006	999	0.164042	0	0.364608	3	0	FALSE
1052	1	4	555	8003.619346	999	0.1592090085396	0	0.336366572	3	0	FALSE
1053	3	4	555	5142.259862	999	0.164042	0	0.333504	3	0	FALSE
1054	1	4	555	132487.4424	999	0.159113655026	0	0.341144709	3	0	FALSE
1055	1	4	555	20517.37902	999	0.0913711405551	0	0.385755288	3	0	FALSE
1056	1	4	555	208.4753486	999	0.1394357	0	0.314496	3	0	FALSE
1057	1	4	555	1096502.801	999	0.0450079640387	0	0	3	0	FALSE
1058	1	4	555	11578.89649	999	0	0	0	3	0	FALSE
1059	1	4	555	32511.69659	999	0.0130956926763	0	0	3	0	FALSE
1060	1	4	555	2.599031	999	0.082021	0	0.616896	3	0	FALSE
1061	1	4	555	6711.970843	999	0.0427931780426	0	0	3	0	FALSE
1062	1	4	555	228.2890748	999	0.1260624015078	0	0.333504	3	0	FALSE
1063	5	4	555	79.3719634	999	0	0	0	3	0	FALSE
1064	5	4	555	1565.815388	999	0.082021	0	0.616896	3	0	FALSE
1065	7	4	555	10333.08738	999	0.0502568520019	0	0	3	0	FALSE
1066	1	4	555	2576.920576	999	0.0799061680754	0	0.700612678	3	0	FALSE
1067	1	4	555	110.6221172	999	0.082021	0	0.616896	3	0	FALSE
1068	5	4	555	12589.87612	999	0.0616322009552	0	0	3	0	FALSE
1069	1	4	555	3235.386043	999	0.1225535250831	0	0.516438393	3	0	FALSE
1070	4	4	555	1027.421487	999	0.0707297397962	0	4.223972178	3	0	FALSE
1071	1	4	555	101.2863909	999	0.1017974901342	0	0.583770607	3	0	FALSE
1072	5	4	555	110.6157686	999	0.1804462	0	0.266976	3	0	FALSE
1073	5	4	555	3004.618116	999	0.0160528269573	0	0	3	0	FALSE
1074	5	4	555	7069.849816	999	0.0554076231641	0	0	3	0	FALSE
1075	5	4	555	2756.584746	999	0.0620066309212	0	0	3	0	FALSE
1076	1	4	555	526.6515003	999	0.0754998268911	0	2.862748015	3	0	FALSE
1077	3	4	555	8.2291237	999	0.164042	0	0.333504	22	0	FALSE
1078	3	4	555	3753.044624	999	0.1478522463651	0	0	3	0	FALSE
1079	2	4	555	625.0477139	999	0.0492126	0	10.901088	3	0	FALSE
1080	3	4	555	1774.042068	999	0.0675861381536	0	9.262847975	3	0	FALSE
1081	2	4	555	413.2521956	999	0.0774715518557	0	5.599701151	3	0	FALSE
1082	3	4	555	610.1432274	999	0.0902231	0	0.379296	3	0	FALSE
1083	1	4	555	1492778.188	999	0	0	1.126088685	3	0	FALSE
1084	1	4	555	516679.7027	999	0	0	1.115183543	3	0	FALSE
1085	1	4	555	451764.0609	999	0	0	1.1016	19	0	FALSE
1086	1	4	555	1751410.927	999	0	0	1.678827519	22	0	FALSE
1087	1	4	555	52157.23295	999	0	0	1.1016	3	0	FALSE
1088	1	5	1	13270.1476	1	0	0	0.762867308	22	0	FALSE
1089	1	5	555	9.3843549	999	0	0	0.333504	22	0	FALSE
1090	1	5	1	6327.693963	1	0	0	1.109437259	22	0	FALSE
1091	1	5	555	7550.01365	999	0.0902231	0	0	3	0	FALSE
1092	1	5	555	27628.85148	999	0	0	0	22	0	FALSE
1093	1	5	555	3247.121044	999	0	0	0.158976	22	0	FALSE
1094	1	5	555	2936.414398	999	0	0	0.037152	22	0	FALSE
1095	1	5	555	22.319818	999	0	0	0.037152	3	0	FALSE
1096	1	5	555	2229.944171	999	0.0902231	0	0.379296	22	0	FALSE
1097	1	5	555	1499552.19	999	0	0	0	22	0	FALSE
1098	1	5	555	836513.0915	999	0	0	0	22	0	FALSE
1099	1	5	555	4712.108765	999	0	0	1.171584	19	0	FALSE
1100	1	5	555	468.2865177	999	0	0	0.430390653	3	0	FALSE
1101	1	5	555	1643.392426	999	0.0902231	0	0.395493588	22	0	FALSE
1102	1	5	555	4269.966762	999	0	0	0.158976	3	0	FALSE
1103	1	5	555	440.6672652	999	0	0	2.4192	3	0	FALSE
1104	1	5	555	844.0761027	999	0	0	0.158976	22	0	FALSE
1105	1	5	555	2909.070011	999	0.0984252	0	0.158976	3	0	FALSE
1106	1	5	555	1329.302789	999	0.0984252	0	0.158942666	3	0	FALSE
1107	1	5	555	8761.483212	999	0	0	0	3	0	FALSE
1108	1	5	555	7524.758357	999	0	0	1.122893058	3	0	FALSE
1109	1	5	555	3508.461565	999	0	0	1.360409032	3	0	FALSE
1110	1	5	555	1594.745584	999	0	0	0.158976	3	0	FALSE
1111	1	5	555	8213.556871	999	0	0	0.037152	3	0	FALSE
1112	1	5	555	14375.7042	999	0	0	0.069780559	3	0	FALSE
1113	1	5	555	7143.113067	999	0	0	0.059038967	3	0	FALSE
1114	1	5	555	481932.5629	999	0	0	0	3	0	FALSE
1115	1	5	555	70416.15831	999	0	0	0	3	0	FALSE
1116	1	5	555	9188.639151	999	0	0	0	3	0	FALSE
1117	1	5	555	2859.269576	999	0.0902231	0	0.379296	3	0	FALSE
1118	1	5	555	12444.14488	999	0.0902231	0	0	3	0	FALSE
1119	1	5	555	7071.058427	999	0	0	0	3	0	FALSE
1120	1	5	555	1862.555496	999	0.0984252	0	0	3	0	FALSE
1121	1	5	555	3191.258497	999	0	0	0	3	0	FALSE
1122	1	5	555	16554.17567	999	0.164042	0	0.337022122	3	0	FALSE
1123	1	5	555	3374.909456	999	0	0	0.379296	3	0	FALSE
1124	1	5	555	6796.571611	999	0.0902231	0	0.379296	3	0	FALSE
1125	1	5	555	25633.40248	999	0	0	0	3	0	FALSE
1126	1	5	555	7512.630652	999	0.082021	0	0	3	0	FALSE
1127	1	5	555	2352.631465	999	0	0	0.158976	3	0	FALSE
1128	1	5	555	11154.55803	999	0	0	0.687301772	3	0	FALSE
1129	1	5	555	1952.866129	999	0	0	0.407043434	3	0	FALSE
1130	1	5	555	9020.952009	999	0	0	0.152207966	22	0	FALSE
1131	1	5	555	5111.686024	999	0	0	0.158976	3	0	FALSE
1132	1	5	555	4251.731779	999	0	0	0.379296	3	0	FALSE
1133	1	5	555	3358.341626	999	0	0	0.333504	22	0	FALSE
1134	1	5	555	878.6741141	999	0.082021	0	1.1016	22	0	FALSE
1135	1	5	555	1886.009352	999	0.082021	0	1.1016	3	0	FALSE
1136	1	5	555	967.5478767	999	0.082021	0	0.723557043	22	0	FALSE
1137	1	5	555	3671.449472	999	0.082021	0	0.620348467	3	0	FALSE
1138	1	5	555	1081.771733	999	0.082021	0	1.1016	3	0	FALSE
1139	1	5	555	1475.7734	999	0.082021	0	0.616896	3	0	FALSE
1140	1	5	555	1188.336477	999	0.082021	0	0.616896	3	0	FALSE
1141	1	5	555	5257.424827	999	0.082021	0	1.1016	3	0	FALSE
1142	1	5	555	1598.814001	999	0.082021	0	0.616896	3	0	FALSE
1143	1	5	555	202.7998034	999	0.082021	0	0.616896	3	0	FALSE
1144	1	5	555	1448.958631	999	0.082021	0	1.1016	3	0	FALSE
1145	1	5	555	7859.141403	999	0.082021	0	0.935155961	3	0	FALSE
1146	1	5	555	901.5073147	999	0.082021	0	0.624959565	3	0	FALSE
1147	1	5	555	85.3900769	999	0.082021	0	1.1016	3	0	FALSE
1148	1	5	555	682.8267029	999	0.082021	0	1.1016	3	0	FALSE
1149	1	5	555	4265.297843	999	0.0815872138969	0	1.10169012	3	0	FALSE
1150	1	5	555	1227.752311	999	0.082021	0	0.616896	3	0	FALSE
1151	1	5	555	1959.722325	999	0.082021	0	0.642085837	3	0	FALSE
1152	1	5	555	4277.938898	999	0.082021	0	1.1016	3	0	FALSE
1153	1	5	555	12888.69089	999	0.082021	0	0.852586179	3	0	FALSE
1154	1	5	555	19554.1909	999	0.082021	0	1.1016	3	0	FALSE
1155	1	5	555	3974.438678	999	0.082021	0	1.1016	22	0	FALSE
1156	1	5	555	29741.64964	999	0.0600615029062	0	7.668801517	22	0	FALSE
1157	1	5	555	11265.54869	999	0.082021	0	1.1016	22	0	FALSE
1158	1	5	555	4413.447016	999	0.0959851269232	0	0.964912323	22	0	FALSE
1159	1	5	555	16301.33685	999	0.082021	0	1.1016	22	0	FALSE
1160	1	5	555	2944.170277	999	0.082021	0	1.072105462	22	0	FALSE
1161	1	5	555	2011.804039	999	0.082021	0	1.1016	22	0	FALSE
1162	1	5	555	4222.722485	999	0.082021	0	1.1016	22	0	FALSE
1163	1	5	555	8706.435737	999	0.082021	0	1.1016	22	0	FALSE
1164	1	5	555	3082.522302	999	0.082021	0	1.1016	22	0	FALSE
1165	1	5	555	23252.56111	999	0.082021	0	1.1016	22	0	FALSE
1166	1	5	555	7479.645653	999	0.082021	0	1.1016	3	0	FALSE
1167	1	5	555	1275.490096	999	0.082021	0	1.1016	22	0	FALSE
1168	1	5	555	4325.903555	999	0.082021	0	1.1016	3	0	FALSE
1169	1	5	555	2119.997207	999	0.082021	0	0.602844345	3	0	FALSE
1170	1	5	555	633.1464646	999	0.082021	0	0.616896	3	0	FALSE
1171	1	5	555	770.1065643	999	0.082021	0	0.616896	22	0	FALSE
1172	1	5	555	17068.8531	999	0.0951465286352	0	0.964517942	3	0	FALSE
1173	1	5	555	6047.073773	999	0.164042	0	0.333504	3	0	FALSE
1174	8	5	555	1002.617699	999	0.1558399	0	0.31104	3	0	FALSE
1175	8	5	555	252.0563206	999	0.1555447662963	0	0.31104	3	0	FALSE
1176	8	5	555	1152.878672	999	0.1558399	0	0.31104	3	0	FALSE
1177	1	5	555	13907.0599	999	0.045588963073	0	0	3	0	FALSE
1178	1	5	555	878.4609524	999	0.082021	0	1.1016	3	0	FALSE
1179	1	5	555	982.8473876	999	0.082021	0	1.1016	22	0	FALSE
1180	1	5	555	13936.09944	999	0	0	0	3	0	FALSE
1181	8	5	555	1647.164363	999	0	0	0	3	0	FALSE
1182	1	5	555	32170.21487	999	0.0234013852633	0	0	22	0	FALSE
1183	1	5	555	13490.36379	999	0.0144388242809	0	0	3	0	FALSE
1184	1	5	555	8406.672068	999	0.0068665110465	0	0	22	0	FALSE
1185	1	5	555	2842.760291	999	0	0	0	3	0	FALSE
1186	8	5	555	19585.58922	999	0	0	0	22	0	FALSE
1187	1	5	555	44445.71351	999	0.0366238889672	0	0	3	0	FALSE
1188	8	5	555	117168.9827	999	0.0525489969244	0	0	22	0	FALSE
1189	1	5	555	2137.881959	999	0.0009224458957	0	0	22	0	FALSE
1190	1	5	555	29712.7804	999	0	0	0	22	0	FALSE
1191	1	5	555	21915.45142	999	0	0	0	25	0	FALSE
1192	1	5	555	95058.08293	999	0.0212786342111	0	0	25	0	FALSE
1193	1	5	555	5073.362869	999	0.0585954365863	0	0	3	0	FALSE
1194	1	5	555	3968.357497	999	0.041502282332	0	0	3	0	FALSE
1195	1	5	555	14924.64612	999	0.1522506692421	0	0	3	0	FALSE
1196	1	5	555	34931.22489	999	0.0102198699137	0	0	3	0	FALSE
1197	1	5	555	41784.44132	999	0	0	0	3	0	FALSE
1198	1	5	555	83225.82801	999	0.0026053134036	0	0	3	0	FALSE
1199	6	5	555	2214.229426	999	0.082021	0	1.1016	3	0	FALSE
1200	6	5	555	1701.173959	999	0.082021	0	1.1016	3	0	FALSE
1201	6	5	555	5049.371626	999	0.1394357	0	0.314496	3	0	FALSE
1202	6	5	555	5709.878629	999	0.1394357	0	0.314496	3	0	FALSE
1203	6	5	555	16436.50773	999	0.0439481280468	0	10.58839972	3	0	FALSE
1204	6	5	555	2557.119298	999	0.1093761337494	0	1.1016	3	0	FALSE
1205	6	5	555	983.0560471	999	0.072516113705	0	1.1016	3	0	FALSE
1206	6	5	555	18302.23599	5	0.1132617441099	0	0	3	0	FALSE
1207	6	5	555	6274.486906	999	0.082021	0	1.1016	3	0	FALSE
1208	6	5	555	929.6903881	999	0.082021	0	1.1016	3	0	FALSE
1209	6	5	555	3339.378784	999	0.0893914661151	0	0.97919683	3	0	FALSE
1210	6	5	555	1821.063143	5	0.082021	0	1.1016	3	0	FALSE
1211	6	5	555	2856.280969	5	0.082021	0	1.1016	3	0	FALSE
1212	6	5	555	1491.049349	5	0.082021	0	1.1016	3	0	FALSE
1213	6	5	555	33012.46109	999	0.0876308369577	0	0.991564973	3	0	FALSE
1214	6	5	555	6329.867129	999	0.0904173232674	0	2.297437459	3	0	FALSE
1215	6	5	555	5500.465387	999	0.1091985123526	0	0.786651097	3	0	FALSE
1216	6	5	555	2533.63587	999	0.082021	0	1.1016	3	0	FALSE
1217	6	5	555	577.5313799	999	0.082021	0	1.1016	22	0	FALSE
1218	6	5	555	2232.665472	999	0.0381296149013	0	0	22	0	FALSE
1219	6	5	555	10459.34325	999	0.0753341452913	0	0	3	0	FALSE
1220	6	5	555	5870.396533	999	0.082021	0	0.740339388	3	0	FALSE
1221	6	5	555	4452.291083	999	0.082021	0	0.915860079	3	0	FALSE
1222	1	5	555	8078.332979	999	0.082021	0	0.955753351	3	0	FALSE
1223	1	5	555	1689.087655	999	0.082021	0	1.1016	3	0	FALSE
1224	5	5	555	100.9875964	999	0.082021	0	1.1016	3	0	FALSE
1225	5	5	555	5223.572429	999	0.082021	0	0.777426743	3	0	FALSE
1226	4	5	555	52085.00247	999	0.092178367451	0	0	3	0	FALSE
1227	5	5	555	44171.662	999	0.0594407819218	0	0	22	0	FALSE
1228	5	5	555	29132.09315	999	0.1142400052961	0	1.316394853	3	0	FALSE
1229	5	5	555	11260.95148	999	0.0643844106889	0	0.647062398	3	0	FALSE
1230	5	5	555	1797.929105	999	0.082021	0	0.616896	25	0	FALSE
1231	5	5	555	2093.984805	999	0.082021	0	0.616896	3	0	FALSE
1232	5	5	555	2307.7934	999	0.082021	0	0.616896	25	0	FALSE
1233	5	5	555	8549.881935	999	0.082021	0	0.616896	25	0	FALSE
1234	5	5	555	2208.021253	999	0.082021	0	0.616896	25	0	FALSE
1235	5	5	555	5149.518205	999	0.082021	0	0.616896	22	0	FALSE
1236	5	5	555	22070.18926	999	0.082021	0	0.64931119	3	0	FALSE
1237	5	5	555	331.6153251	999	0.0466771176354	0	0.616896	3	0	FALSE
1238	5	5	555	2645.803524	999	0.082021	0	0.616896	25	0	FALSE
1239	5	5	555	3712.100715	999	0.082021	0	0.616896	25	0	FALSE
1240	8	5	555	4152.057154	999	0.082021	0	0.616896	25	0	FALSE
1241	8	5	555	6398.908909	1	0.164042	0	0.333504	25	0	FALSE
1242	8	5	555	15214.35181	1	0.164042	0	0.333504	25	0	FALSE
1243	8	5	555	9972.070222	999	0.1610401585326	0	0.603154785	25	0	FALSE
1244	8	5	555	2494.481452	999	0.164042	0	0.333504	25	0	FALSE
1245	5	5	555	29027.25096	999	0.0917972511331	0	0	25	0	FALSE
1246	4	5	555	19488.93083	999	0.082021	0	1.1016	25	0	FALSE
1247	5	5	555	33072.08628	999	0.053136351766	0	9.710296233	22	0	FALSE
1248	5	5	555	8344.631622	999	0.0833894703522	0	0.61157868	3	0	FALSE
1249	5	5	555	1831.79721	999	0.082021	0	0.616896	22	0	FALSE
1250	5	5	555	15061.26023	999	0.082021	0	0.96363162	3	0	FALSE
1251	5	5	555	2890.496707	999	0.082021	0	0.862112091	3	0	FALSE
1252	5	5	555	14360.94417	999	0.05742516752	0	9.258903461	3	0	FALSE
1253	5	5	555	11057.94719	999	0.0800376633224	0	1.697282178	3	0	FALSE
1254	5	5	555	52770.36812	999	0.1186166163285	0	0.752534589	3	0	FALSE
1255	5	5	555	72823.83775	999	0.1236107044149	0	0.631400733	3	0	FALSE
1256	5	5	555	765.5523186	999	0.0904616023042	0	0.950746723	3	0	FALSE
1257	5	5	555	345.4984625	999	0.082549047097	0	0.433549761	3	0	FALSE
1258	5	5	555	215.6320422	999	0.1558399	0	0.31104	3	0	FALSE
1259	8	5	555	1997.274464	999	0.164042	0	0.333504	3	0	FALSE
1260	1	5	555	1127.477905	999	0.1541574106089	0	0.367443164	3	0	FALSE
1261	1	5	555	1055.747492	999	0.082021	0	1.1016	3	0	FALSE
1262	1	5	555	3384.224899	999	0.082021	0	1.1016	3	0	FALSE
1263	1	5	555	55.9303075	999	0.082021	0	1.1016	3	0	FALSE
1264	1	5	555	44285.97174	999	0.082021	0	1.1016	25	0	FALSE
1265	1	5	555	23458.28593	999	0.0827805325046	0	1.051953579	3	0	FALSE
1266	1	5	555	5832.067596	999	0.082021	0	1.1016	3	0	FALSE
1267	1	5	555	27392.95339	999	0.1560193742512	0	0.327308389	12	0	FALSE
1268	4	5	555	5752.911277	999	0.1394357	0	0.314496	12	0	FALSE
1269	1	5	555	27657.15692	999	0.150094703786	0	0.322736336	12	0	FALSE
1270	4	5	555	6647.557714	999	0.1394357	0	0.314496	12	0	FALSE
1271	1	5	555	24010.82907	999	0.1438288800947	0	0	12	0	FALSE
1272	1	5	555	44382.68285	999	0.1304621523047	0	0	12	0	FALSE
1273	1	5	555	16068.09029	999	0.1239618026873	0	0	12	0	FALSE
1274	1	5	555	3963.471789	999	0.1804462	0	0.266976	12	0	FALSE
1275	1	5	555	6266.74826	999	0.1804462	0	0.266976	12	0	FALSE
1276	1	5	555	1843.140514	999	0.082021	0	1.1016	12	0	FALSE
1277	1	5	555	11131.19133	999	0.1253456905268	0	0	12	0	FALSE
1278	1	5	555	33954.22225	999	0.1788272957487	0	0.272930196	12	0	FALSE
1279	1	5	555	7507.188071	999	0.1804462	0	0.266976	12	0	FALSE
1280	5	5	555	7296.582874	999	0.1299792085557	0	0.436911242	12	0	FALSE
1281	1	5	555	15471.76799	999	0.1758103369908	0	0	12	0	FALSE
1282	6	5	555	25880.25065	999	0.09087547945	0	0.906369917	12	0	FALSE
1283	5	5	555	8866.222963	999	0.082021	0	0.945025212	12	0	FALSE
1284	5	5	555	1949.646338	999	0.082021	0	0.616896	12	0	FALSE
1285	6	5	555	247.103069	999	0.082021	0	0.635176813	19	0	FALSE
1286	5	5	555	951.5944307	999	0.082021	0	1.1016	19	0	FALSE
1287	5	5	555	3179.230003	999	0.082021	0	0.616896	19	0	FALSE
1288	1	5	555	8005.758247	999	0.0989798407658	0	0.822592436	12	0	FALSE
1289	1	5	555	1771.482701	999	0.082021	0	1.1016	12	0	FALSE
1290	1	5	555	5877.19034	999	0.0982774539323	0	0	12	0	FALSE
1291	6	5	555	892.8265386	999	0.0709518895736	0	9.463619573	19	0	FALSE
1292	1	5	555	1631.31315	999	0.082021	0	1.1016	12	0	FALSE
1293	1	5	555	1394.283835	999	0.082021	0	1.1016	12	0	FALSE
1294	6	5	555	267.4556463	999	0.082021	0	1.1016	12	0	FALSE
1295	6	5	555	3147.509309	999	0.1394357	0	0.314496	12	0	FALSE
1296	6	5	555	74529.63495	999	0.0947477499151	0	3.984704869	12	0	FALSE
1297	6	5	555	4860.120779	999	0.082021	0	1.1016	12	0	FALSE
1298	6	5	555	963.4738704	999	0.082021	0	1.1016	12	0	FALSE
1299	1	5	555	6508.874901	999	0.082021	0	1.1016	8	0	FALSE
1300	1	5	555	6481.90928	999	0.082021	0	1.1016	12	0	FALSE
1301	4	5	555	2381.346913	999	0.1394357	0	0.314496	19	0	FALSE
1302	1	5	555	15317.09973	999	0.1394357	0	0.314496	3	0	FALSE
1303	1	5	555	5494.90679	999	0.1629520910084	0	0.332839856	12	0	FALSE
1304	1	5	555	14342.55958	999	0.0942064375619	0	0.629386561	12	0	FALSE
1305	1	5	555	11284.70377	999	0.1394357	0	0.314496	12	0	FALSE
1306	1	5	555	6116.667087	999	0.082021	0	1.1016	8	0	FALSE
1307	1	5	555	2246.838631	999	0.1804462	0	0.266976	12	0	FALSE
1308	1	5	555	6493.164163	999	0.1804462	0	0.266976	12	0	FALSE
1309	1	5	555	6778.441404	999	0.082021	0	1.1016	12	0	FALSE
1310	1	5	555	14078.68611	999	0.082021	0	1.1016	12	0	FALSE
1311	1	5	555	11499.54113	999	0.082021	0	1.1016	12	0	FALSE
1312	1	5	555	14965.37497	999	0.0701501105125	0	9.01501362	12	0	FALSE
1313	6	5	555	22071.66631	999	0.077430304315	0	2.403780855	19	0	FALSE
1314	1	5	555	5810.116641	999	0.082021	0	0.816979596	19	0	FALSE
1315	1	5	555	9081.698653	999	0.0929905213484	0	0.963133057	19	0	FALSE
1316	1	5	555	3097.922991	999	0.082021	0	1.1016	19	0	FALSE
1317	3	5	555	947.3778814	999	0.0492126	0	10.901088	19	0	FALSE
1318	3	5	555	1898.020581	999	0.0492126	0	10.901088	12	0	FALSE
1319	3	5	555	779.9649795	999	0.0492126	0	10.901088	12	0	FALSE
1320	3	5	555	180.0957891	999	0.0492126	0	10.901088	12	0	FALSE
1321	3	5	555	480.9691047	999	0.0492126	0	10.901088	12	0	FALSE
1322	3	5	555	339.8391936	999	0.0492126	0	10.901088	12	0	FALSE
1323	3	5	555	1705.27308	999	0.1558399	0	0.31104	12	0	FALSE
1324	3	5	555	2202.33754	999	0.1558399	0	0.31104	12	0	FALSE
1325	3	5	555	3086.906805	999	0.1558399	0	0.31104	12	0	FALSE
1326	4	5	555	1366.868919	999	0.1148294	0	2.4192	12	0	FALSE
1327	4	5	555	1975.121837	999	0.1148294	0	2.4192	12	0	FALSE
1328	3	5	555	3722.938738	999	0.1558399	0	0.31104	12	0	FALSE
1329	3	5	555	3425.483125	999	0.0492126	0	10.901088	12	0	FALSE
1330	3	5	555	2898.915544	999	0.0492126	0	10.901088	12	0	FALSE
1331	3	5	555	69462.31348	999	0.164042	0	0.333504	19	0	FALSE
1332	3	5	555	8229.09999	999	0.1638183869679	0	0.33299128	12	0	FALSE
1333	3	5	555	15391.85606	999	0.0899258673789	0	7.287635739	12	0	FALSE
1334	3	5	555	52226.05224	999	0.0342460985368	0	0	12	0	FALSE
1335	3	5	555	6963.845466	999	0.0797754183993	0	9.414803483	12	0	FALSE
1336	3	5	555	107967.6922	999	0.164042	0	0.333504	12	0	FALSE
1337	3	5	555	7538.651172	999	0.1592774148738	0	0.320847447	12	0	FALSE
1338	3	5	555	2232.260844	999	0.0492126	0	10.901088	12	0	FALSE
1339	3	5	555	829.5954439	999	0.0492126	0	10.901088	12	0	FALSE
1340	3	5	555	6900.371582	999	0.0569298131735	0	10.24442699	12	0	FALSE
1341	3	5	555	158374.6881	999	0.1355512805844	0	0	12	0	FALSE
1342	4	5	555	39108.44448	999	0.1324211082401	0	0	12	0	FALSE
1343	3	5	555	759.2885821	999	0.0643305811268	0	10.901088	12	0	FALSE
1344	3	5	555	548.061725	999	0.0492126	0	10.901088	12	0	FALSE
1345	3	5	555	1923.244687	999	0.164042	0	0.364608	12	0	FALSE
1346	3	5	555	799.2553951	999	0.082021	0	0.616896	12	0	FALSE
1347	3	5	555	955.9860275	999	0.0492126	0	10.901088	12	0	FALSE
1348	3	5	555	2621.027622	999	0.0492126	0	10.901088	12	0	FALSE
1349	3	5	555	752.3403162	999	0.0492126	0	10.901088	12	0	FALSE
1350	3	5	555	940.359696	999	0.0492126	0	10.901088	19	0	FALSE
1351	3	5	555	6408.035192	999	0.0492126	0	10.901088	12	0	FALSE
1352	3	5	555	1149.112203	999	0.0492126	0	10.901088	19	0	FALSE
1353	3	5	555	1496.689821	999	0.0492126	0	10.901088	12	0	FALSE
1354	3	5	555	8255.400891	999	0.0492126	0	10.901088	19	0	FALSE
1355	3	5	555	17383.49497	999	0.0492126	0	10.901088	19	0	FALSE
1356	3	5	555	6700.283448	999	0.1329995802074	0	2.442711483	12	0	FALSE
1357	3	5	555	28742.54724	999	0.1558399	0	0.31104	12	0	FALSE
1358	3	5	555	17597.91633	999	0.1558399	0	0.31104	12	0	FALSE
1359	3	5	555	3900.704834	999	0.1558399	0	0.31104	12	0	FALSE
1360	3	5	555	34056.18664	999	0.1558399	0	0.31104	12	0	FALSE
1361	4	5	555	6599.889007	999	0.149491408163	0	0.312938003	12	0	FALSE
1362	4	5	555	19533.17673	999	0.164042	0	0.333504	12	0	FALSE
1363	4	5	555	1045.252146	999	0.164042	0	0.333504	12	0	FALSE
1364	4	5	555	46791.96154	999	0.164042	0	0.333504	12	0	FALSE
1365	4	5	555	8163.305508	999	0.1148294	0	2.4192	12	0	FALSE
1366	4	5	555	957.8550364	999	0.1148294	0	2.4192	12	0	FALSE
1367	4	5	555	11229.04114	999	0.0563514133846	0	10.14062507	12	0	FALSE
1368	4	5	555	1664.018099	999	0.1148294	0	2.4192	12	0	FALSE
1369	4	5	555	2867.15603	999	0.164042	0	0.333504	12	0	FALSE
1370	3	5	555	1073.227663	999	0.164042	0	0.333504	12	0	FALSE
1371	3	5	555	1050.618819	999	0.164042	0	0.333504	12	0	FALSE
1372	3	5	555	1936.981447	999	0.164042	0	0.333504	12	0	FALSE
1373	3	5	555	15428.26532	999	0.1009058603484	0	0.41493569	12	0	FALSE
